PhraseId,SentenceId,Phrase,Sentiment
75391,3866,as the worst -- and only -- killer website movie of this or any other year,0
147225,8010,Godard can still be smarter than any 50 other filmmakers still at work .,4
102954,5425,better than The Phantom Menace,3
14036,604,A mechanical action-comedy whose seeming purpose is to market the charismatic Jackie Chan to even younger audiences .,0
97678,5113,is bad,0
120077,6422,a stunning film,3
43052,2078,"a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy",0
66890,3394,it is a failure .,0
108939,5767,", flawless film , -LRB- Wang -RRB- emerges in the front ranks of China 's now numerous , world-renowned filmmakers .",4
133440,7201,"Parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone ... that ultimately dulls the human tragedy at the story 's core",2
49219,2406,avoids the obvious,1
40701,1950,", trivializes the movie with too many nervous gags and pratfalls .",1
104250,5499,that sequels can never capture the magic of the original,1
90044,4685,"Ah , the travails of metropolitan life !",2
88470,4598,"Though it 's not very well shot or composed or edited , the score is too insistent and the dialogue is frequently overwrought and crudely literal",0
12180,521,of the visual wit of the previous pictures,2
52750,2612,gloss,2
81437,4198,takes big bloody chomps out,1
94392,4926,a tendency to sag in certain places,0
39888,1906,The type of dumbed-down exercise in stereotypes that gives the -LRB- teen comedy -RRB-,1
144347,7837,"Weaver and LaPaglia are both excellent , in the kind of low-key way that allows us to forget that they are actually movie folk .",4
39019,1862,'ll probably,2
2272,86,Ed,2
46113,2242,been too many of these films,1
71242,3635,because I had a serious urge to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration,0
100883,5298,lasting images all its own,3
115611,6161,an amazing breakthrough,4
71700,3658,because there is no foundation for it,1
109792,5817,It 's quite an achievement to set and shoot a movie at the Cannes Film Festival and yet fail to capture its visual appeal or its atmosphere .,0
54511,2709,yourself wishing that you and they were in another movie,1
2238,85,"a fascinating , compelling story",4
16329,703,"is great fun , full of the kind of energy it 's documenting .",4
155675,8520,"an astonishing voice cast -LRB- excepting Love Hewitt -RRB- ,",3
20575,918,producing a work that 's more interested in asking questions than in answering them,2
55121,2748,a total rehash,1
59840,3018,Golden Book,4
30443,1413,"The production design , score and choreography are simply intoxicating .",4
104926,5543,to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line,0
94839,4946,nearly impossible,1
3511,130,effortlessly,3
146177,7949,an odd but ultimately satisfying blend of the sophomoric and the sublime,4
64284,3254,A stylish thriller .,4
105073,5550,Blaxploitation films,2
41643,2004,gives Dahmer a consideration that the murderer never game his victims,1
39279,1874,his passion,3
28559,1319,new action film,2
52297,2586,"reverberates throughout this film , whose meaning and impact is sadly heightened by current world events",3
41097,1970,a touching love story,3
150298,8185,Geddes,2
138842,7525,"in this woefully hackneyed movie , directed by Scott Kalvert , about street gangs and turf wars in 1958 Brooklyn -- stale cliches , gratuitous violence , or empty machismo",0
138700,7516,certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile .,0
3888,147,Dangerous,1
32389,1518,is frittered away in middle-of-the-road blandness,1
35546,1674,"is almost entirely witless and inane ,",0
96998,5070,snoozer .,0
71090,3627,The cumulative effect of the movie is repulsive and depressing .,0
84390,4364,gravity and plummets,2
55516,2771,"is hilariously , gloriously alive , and quite often hotter than Georgia asphalt",4
53612,2660,Lucia,2
40904,1960,the most pitiful directing,0
30755,1431,a sour little movie,0
2962,112,postcard,2
42873,2071,good humor,4
1264,47,satisfying,4
88552,4600,wo n't be an -RRB-,1
105909,5590,slightly above-average brains,2
19167,840,many records,2
67479,3426,'ll derive from this choppy and sloppy affair,0
46014,2238,"I 'm all for the mentally challenged getting their fair shot in the movie business , but surely it does n't have to be as a collection of keening and self-mutilating sideshow geeks .",2
43179,2086,"a harrowing movie about how parents know where all the buttons are , and how to push them",4
147547,8029,"It works well enough , since the thrills pop up frequently , and the dispatching of the cast is as often imaginative as it is gory .",3
45673,2219,bolt,2
89782,4672,of Arwen,2
136111,7355,is hard not to be especially grateful for freedom after a film like this .,4
139549,7570,no content,1
26463,1214,you can tolerate the redneck-versus-blueblood cliches that the film trades in,1
81102,4179,"Plunges you into a reality that is , more often then not , difficult and sad ,",0
61299,3098,be a most hard-hearted person,1
71481,3645,funny film,3
32956,1544,the outcome,2
78437,4034,could have looked into my future,2
26119,1197,", you may be surprised at the variety of tones in Spielberg 's work .",3
100843,5296,of films about black urban professionals,2
87644,4551,"is a welcome lack of pretension about the film , which very simply sets out to entertain and ends up delivering in good measure",4
145131,7885,cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin,4
62223,3145,"big , dumb action movie",1
125198,6727,that this noble warlord would be consigned to the dustbin of history,1
143308,7779,'ll be a power outage during your screening so you can get your money back,0
56687,2848,unattractive or,2
303,11,of high hilarity,3
61126,3089,do n't blame Eddie Murphy but,1
63777,3229,The ethos of the Chelsea Hotel,3
131609,7091,that is slow to those of us in middle age,1
98077,5138,What 's really so appealing about the characters is their resemblance to everyday children .,3
107546,5683,"into a cheap thriller , a dumb comedy or a sappy",0
34599,1626,a painful lie,1
151208,8243,of impact and moments,3
3832,146,Hartley,2
102141,5375,pro,2
42762,2064,"brimming with coltish , neurotic energy , holds the screen like a true star .",4
18340,800,herself,2
2474,95,Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres,0
50755,2496,to a narrative arc,2
77537,3988,depends largely on your appetite for canned corn .,0
92013,4788,is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of ` We Were Soldiers .,4
14408,620,satisfying evening,3
62576,3165,Auteil 's less dramatic but equally incisive performance,3
135172,7297,", maudlin and cliche-ridden",1
63909,3233,lackluster at best,0
13722,591,The next big thing 's not-so-big -LRB- and not-so-hot -RRB-,0
123842,6650,'' funny,4
5738,227,film could possibly come down the road in 2002,2
78152,4022,warm as it is wise,3
114855,6116,Not at all clear what it 's trying to say and even if it were -- I doubt it would be all that interesting .,0
1305,49,Jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .,4
87024,4511,A well-put-together piece,4
96127,5021,is a dud .,0
44317,2148,bucks,2
155135,8491,burnt-out,0
27477,1262,unpretentious,4
103018,5429,strange guy things,2
103113,5437,"psychology , drugs and philosophy",2
50046,2456,stooping to gooeyness,1
69353,3526,The film has a terrific look and Salma Hayek has a feel for the character at all stages of her life .,4
94075,4908,not-so-funny,0
152300,8310,relaxed in its perfect quiet pace and proud in its message .,4
68668,3489,impressive roster,4
138555,7504,anything approaching even a vague reason to sit through it all,0
148797,8095,"a completely honest , open-hearted film that should appeal to anyone willing to succumb to it",4
60471,3053,Clare Peploe 's,2
105570,5574,It 's a cool event for the whole family .,4
15153,651,in period filmmaking,2
10510,443,plays like Clueless Does South Fork .,1
88898,4619,are particularly engaging or articulate .,4
11032,471,as a Seven rip-off,1
23393,1060,Its sheer dynamism,4
146838,7988,to be significantly different -LRB- and better -RRB- than most films with this theme,4
83411,4309,with the two leads delivering Oscar-caliber performances,4
8205,340,like a surgeon mends a broken heart ; very meticulously but without any passion,1
136944,7407,an interesting slice,3
68500,3475,"funny and , in the end ,",3
79144,4075,everyman 's,2
83508,4316,The big-screen Scooby makes the silly original cartoon seem smart and well-crafted in comparison .,0
107597,5686,segment,2
21384,955,half the fun of college football games,3
63427,3210,For all its problems ... The Lady and the Duke surprisingly manages never to grow boring ... which proves that Rohmer still has a sense of his audience .,3
100354,5265,"reveals itself slowly , intelligently",4
